CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock,Cluster_4,Cluster
014507,600.0,3.1722916666666663,14.408125,1383.18,6.0,79.0,1.2151898734177216,16.0,3.587384178321678,100.0,49.29430631868132,230.53,3.206645569620253,7.594936708860759,13.228987341772154,17.508607594936713,1,1
014508,131.0,3.4322807017543857,4.849473684210526,276.42,2.0,52.0,1.0961538461538465,28.5,3.51844696969697,65.5,4.969772727272727,138.21,3.4892307692307694,2.519230769230769,4.970673076923077,5.31576923076923,2,2
014511,784.0,2.501764705882353,19.335441176470592,1314.8100000000002,5.0,53.0,1.2830188679245282,13.6,2.617817930856553,156.8,19.888222807017545,262.962,2.602641509433962,14.79245283018868,17.841320754716982,24.8077358490566,1,1
014512,122.0,4.611739130434783,11.968695652173912,275.28,2.0,19.0,1.2105263157894737,11.5,4.766984126984127,61.0,12.786984126984128,137.64,3.8384210526315794,6.421052631578948,11.422105263157894,14.488421052631578,0,0
014513,361.0,2.4391666666666665,37.965833333333336,455.59,3.0,11.0,1.0909090909090908,4.0,1.9495238095238088,120.33333333333331,71.85619047619048,151.86333333333334,2.6018181818181816,32.81818181818182,39.02409090909091,41.41727272727273,3,3
014514,589.0,3.226438356164384,14.456849315068492,1055.35,3.0,65.0,1.123076923076923,24.33333333333333,3.259555052790347,196.33333333333331,13.458227752639516,351.7833333333333,3.1035384615384616,9.06153846153846,14.331153846153846,16.236153846153847,1,1
014515,1134.0,2.7978217821782176,20.81277227722772,2102.09,6.0,68.0,1.4852941176470589,16.833333333333332,2.722473602484472,189.0,20.167354554865423,350.34833333333336,3.039754901960785,16.676470588235293,19.59419117647059,30.91308823529412,1,1
014517,91.0,5.333333333333332,18.35833333333333,330.45000000000005,2.0,17.0,1.0588235294117647,9.0,5.299107142857143,45.5,18.76607142857143,165.225,5.179411764705883,5.352941176470588,18.03529411764706,19.438235294117646,0,0
014518,278.0,2.699375,10.898125,174.37,1.0,16.0,1.0,16.0,2.699375,278.0,10.898125,174.37,2.699375,17.375,10.898125,10.898125,3,3
014520,146.0,3.2075,67.65,270.6,2.0,3.0,1.3333333333333333,2.0,2.688333333333333,73.0,100.1,135.3,3.655,48.66666666666666,52.3,90.2,0,0
014522,525.0,2.531764705882353,57.32588235294117,974.54,4.0,15.0,1.1333333333333333,4.25,3.3001785714285714,131.25,78.47575892857142,243.635,2.302333333333334,35.0,52.88733333333335,64.96933333333334,1,1
014523,251.0,2.7199999999999998,20.09083333333333,241.09,1.0,12.0,1.0,12.0,2.72,251.0,20.09083333333333,241.09,2.72,20.916666666666668,20.09083333333333,20.09083333333333,3,3
014524,676.0,4.042660098522167,9.200394088669952,1867.6800000000003,9.0,161.0,1.2608695652173914,22.55555555555556,4.395971813226716,75.11111111111111,14.589882668166982,207.52000000000004,4.251873706004141,4.198757763975156,9.181521739130432,11.600496894409936,2,2
014525,2696.0,3.239209621993127,14.887285223367696,4332.2,9.0,217.0,1.3410138248847927,32.333333333333336,2.774776234347663,299.55555555555554,20.6573418856276,481.3555555555556,3.39957757296467,12.423963133640552,10.759877112135175,19.96405529953917,1,1
014527,2089.0,5.3577160493827165,8.753930041152262,8508.82,55.0,330.0,2.9454545454545453,17.672727272727272,5.557939977540381,37.98181818181818,8.854279619152198,154.7058181818182,4.548298427498428,6.33030303030303,7.093923581889491,25.78430303030303,1,1
014528,278.0,1.973888888888889,20.23444444444444,364.22,1.0,18.0,1.0,18.0,1.973888888888889,278.0,20.23444444444444,364.22,1.973888888888889,15.444444444444445,20.23444444444445,20.23444444444445,3,3
014529,348.0,1.9686026200873368,2.707598253275109,620.04,3.0,177.0,1.2937853107344632,76.33333333333333,1.9538532828282829,116.0,2.7123920875420877,206.68,2.0701129943502825,1.9661016949152543,2.770291902071563,3.5030508474576267,2,2
014530,1410.0,4.156435185185185,13.545879629629631,2925.9100000000003,6.0,140.0,1.542857142857143,36.0,4.193802749719416,235.0,13.608666386083051,487.6516666666666,4.016380952380952,10.071428571428571,13.805333333333332,20.89935714285714,1,1
014532,284.0,5.6234375000000005,14.575781250000002,932.85,4.0,45.0,1.4222222222222225,16.0,6.044067460317461,71.0,15.41560515873016,233.2125,4.64111111111111,6.311111111111111,11.896666666666668,20.73,0,0
014533,4019.0,1.4325806451612906,31.447096774193557,1949.7200000000005,7.0,53.0,1.169811320754717,8.857142857142858,1.570673469387755,574.1428571428571,32.00118424036281,278.5314285714286,1.4833962264150942,75.83018867924528,31.871698113207543,36.78716981132076,1,1
014534,2047.0,3.313603082851637,8.568497109826591,4447.050000000001,18.0,331.0,1.56797583081571,28.83333333333333,3.310192361760208,113.72222222222224,8.73671376739354,247.0583333333333,3.2167673716012084,6.18429003021148,8.369690332326284,13.435196374622354,1,1
014535,1831.0,2.5123333333333333,8.679363636363636,2864.19,3.0,280.0,1.1785714285714286,110.0,2.5772618184487066,610.3333333333334,8.668702315328138,954.73,2.48625,6.539285714285715,8.611553571428573,10.22925,1,1
014536,40.0,4.8315789473684205,9.042105263157897,171.8,1.0,18.0,1.0555555555555556,19.0,4.8315789473684205,40.0,9.042105263157897,171.8,5.052777777777777,2.2222222222222223,9.497222222222224,9.544444444444444,0,0
014537,120.0,2.963,35.556,355.56,1.0,10.0,1.0,10.0,2.963,120.0,35.556,355.56,2.963,12.0,35.556,35.556,0,0
014538,155.0,3.318947368421053,20.434210526315788,388.25,2.0,19.0,1.0,9.5,3.5753125000000003,77.5,26.5546875,194.125,3.318947368421053,8.157894736842104,20.43421052631579,20.43421052631579,0,0
014539,428.0,2.0790625,16.79625,537.48,2.0,31.0,1.032258064516129,16.0,2.1658,214.0,14.459142857142858,268.74,2.1251612903225805,13.806451612903226,17.086451612903225,17.338064516129034,3,3
014540,421.0,3.862236842105264,13.108684210526317,996.26,3.0,64.0,1.1875,25.33333333333333,3.9186,140.33333333333334,16.167896969696972,332.08666666666664,3.90140625,6.578125,13.086927083333332,15.5665625,1,1
014541,647.0,2.4640540540540536,13.16801801801802,1461.65,8.0,71.0,1.5633802816901408,13.875,2.9003896358543417,80.875,25.30637976190476,182.70625,2.4809859154929583,9.112676056338028,11.047676056338029,20.586619718309866,1,1
014542,19.0,5.409999999999999,20.65,103.25,1.0,5.0,1.0,5.0,5.41,19.0,20.65,103.25,5.41,3.8,20.65,20.65,0,0
014543,679.0,6.137222222222222,50.42125000000001,3630.33,16.0,43.0,1.6744186046511629,4.5,5.492510416666667,42.4375,50.136859375,226.895625,6.436744186046512,15.790697674418604,50.45302325581395,84.42627906976745,1,1
014544,1543.0,2.4168421052631577,17.758333333333333,2024.45,2.0,97.0,1.175257731958763,57.0,2.4168421052631577,771.5,17.758333333333333,1012.225,2.3655670103092783,15.90721649484536,16.85505154639175,20.870618556701032,1,1
014546,1317.0,2.679122807017544,6.4613784461152886,2578.09,5.0,250.0,1.596,79.8,2.742716097794061,263.4,6.718028350766902,515.618,2.6242533333333338,5.268,5.951556666666668,10.31236,2,2
014547,2668.0,2.8737704918032785,10.949562841530057,4007.54,8.0,198.0,1.8484848484848484,45.75,2.650547691335495,333.5,13.6247188635815,500.9425,2.9433670033670034,13.474747474747474,10.292289562289564,20.24010101010101,1,1
014548,256.0,2.55,163.2,652.8,2.0,2.0,2.0,2.0,2.55,128.0,163.2,326.4,2.55,128.0,163.2,326.4,3,3
014549,136.0,3.2124999999999995,5.165,289.24,1.0,56.0,1.0,56.0,3.2125,136.0,5.165,289.24,3.2125,2.4285714285714284,5.165,5.165,2,2
014550,394.0,2.184375,15.95041666666667,765.6200000000001,2.0,38.0,1.263157894736842,24.0,2.211346153846154,197.0,16.20888111888112,382.81000000000006,2.275,10.36842105263158,15.929342105263162,20.147894736842108,1,1
014551,106.0,4.702,18.623,186.23,2.0,9.0,1.1111111111111112,5.0,3.9728571428571424,53.0,19.09261904761905,93.115,5.085555555555555,11.77777777777778,17.35888888888889,20.692222222222224,0,0
014552,91.0,1.875172413793104,2.8460344827586206,165.07,1.0,57.0,1.0175438596491229,58.0,1.875172413793104,91.0,2.8460344827586206,165.07,1.8931578947368424,1.5964912280701755,2.8810526315789478,2.8959649122807023,2,2
014553,493.0,3.723628318584071,7.604159292035399,859.2700000000001,5.0,103.0,1.0970873786407769,22.6,5.6050504688832055,98.6,9.26311862745098,171.85399999999998,3.8357281553398064,4.786407766990291,7.473220064724918,8.34242718446602,2,2
014554,1478.0,2.756851851851852,11.023333333333332,2381.04,4.0,147.0,1.469387755102041,54.0,2.842522425186899,369.5,15.897133137330506,595.26,2.801048752834467,10.054421768707485,10.315640589569162,16.197551020408167,1,1
014555,130.0,3.0109523809523813,15.435238095238097,324.14,2.0,18.0,1.1666666666666667,10.5,3.450625,65.0,18.805625,162.07,3.187777777777778,7.222222222222222,16.134166666666665,18.007777777777775,0,0
014557,510.0,1.59,49.27375,788.38,1.0,16.0,1.0,16.0,1.59,510.0,49.27375,788.38,1.59,31.875,49.27375000000001,49.27375000000001,3,3
014560,1260.0,4.907027027027027,30.24013513513513,2237.7699999999995,22.0,39.0,1.8974358974358971,3.363636363636364,4.880205627705627,57.27272727272727,35.227424242424235,101.7168181818182,3.7127838827838815,32.30769230769231,24.764688644688647,57.378717948717934,1,1
014561,1014.0,1.985652173913044,15.6631884057971,1080.76,3.0,67.0,1.0298507462686568,23.0,2.1264810606060607,338.0,15.56472095959596,360.25333333333333,2.0076119402985078,15.134328358208956,15.682985074626863,16.130746268656715,1,1
014562,1834.0,3.498156028368795,11.997092198581562,5074.77,18.0,187.0,2.262032085561497,23.5,3.637566382256747,101.88888888888889,15.293793704266363,281.9316666666667,3.3025935828877007,9.807486631016042,11.473043035395976,27.13780748663102,1,1
014565,1540.0,3.911732283464567,24.402519685039373,3099.1200000000003,4.0,111.0,1.1441441441441442,31.75,4.411053240740741,385.0,25.79151060334528,774.7800000000001,3.228663663663664,13.873873873873874,23.978738738738738,27.92,1,1
014567,412.0,3.711818181818182,46.374545454545455,1530.36,2.0,33.0,1.0,16.5,3.892692307692308,206.0,49.03846153846154,765.1800000000001,3.7118181818181815,12.484848484848484,46.374545454545455,46.374545454545455,1,1
014569,79.0,3.92,18.949166666666667,227.39,1.0,10.0,1.2,12.0,3.92,79.0,18.949166666666667,227.39,4.199,7.9,21.8765,22.739,0,0
014570,95.0,3.372068965517242,7.519310344827586,218.06,2.0,29.0,1.0,14.5,3.886972222222222,47.5,6.983861111111111,109.03,3.372068965517242,3.2758620689655173,7.519310344827585,7.519310344827585,2,2
014572,1428.0,2.987888888888889,10.492,2832.84,7.0,190.0,1.4210526315789471,38.57142857142857,4.240991832546109,204.0,17.503282149685113,404.6914285714286,2.8391578947368425,7.515789473684211,9.920087719298248,14.909684210526317,1,1
014573,544.0,4.433148936170213,7.035829787234043,1653.42,9.0,127.0,1.8503937007874016,26.11111111111111,4.40787429430451,60.44444444444444,7.341273990948949,183.7133333333333,3.921968503937008,4.283464566929134,6.005313085864266,13.019055118110236,2,2
014576,12.0,2.95,35.400000000000006,35.400000000000006,1.0,1.0,1.0,1.0,2.95,12.0,35.400000000000006,35.400000000000006,2.95,12.0,35.400000000000006,35.400000000000006,0,0
014577,353.0,2.643333333333334,6.989512195121953,859.7100000000002,4.0,86.0,1.430232558139535,30.75,2.5845742908407385,88.25,6.752876723057644,214.9275,2.6605620155038765,4.104651162790698,7.295077519379846,9.996627906976746,2,2
014578,240.0,2.45125,7.02625,168.63,1.0,24.0,1.0,24.0,2.45125,240.0,7.02625,168.63,2.45125,10.0,7.02625,7.02625,2,2
014581,217.0,1.5829411764705883,8.152941176470588,138.6,1.0,16.0,1.0625,17.0,1.5829411764705883,217.0,8.152941176470588,138.6,1.60375,13.5625,8.2328125,8.6625,3,3
014582,73.0,3.39,19.01833333333333,114.11,1.0,6.0,1.0,6.0,3.39,73.0,19.01833333333333,114.11,3.39,12.166666666666666,19.01833333333333,19.01833333333333,0,0
014583,792.0,1.9964545454545453,3.1895454545454545,1052.55,5.0,243.0,1.3580246913580247,66.0,2.029131273620559,158.4,3.2345772042705967,210.51,2.065987654320988,3.259259259259259,3.2706066529492457,4.3314814814814815,2,2
014584,383.0,3.5141,10.422600000000005,1042.2600000000002,4.0,68.0,1.4705882352941178,25.0,3.464426694215917,95.75,11.079884217555088,260.565,3.504117647058824,5.632352941176471,10.457794117647056,15.327352941176471,2,2
014585,91.0,1.9896551724137927,5.415517241379311,157.05,1.0,29.0,1.0,29.0,1.9896551724137927,91.0,5.415517241379311,157.05,1.9896551724137927,3.1379310344827585,5.415517241379311,5.415517241379311,2,2
014586,444.0,0.698421052631579,12.492631578947368,237.36,1.0,19.0,1.0,19.0,0.6984210526315789,444.0,12.492631578947368,237.36,0.698421052631579,23.36842105263158,12.492631578947368,12.492631578947368,3,3
014587,761.0,2.3890339425587466,4.180522193211488,1601.14,9.0,170.0,2.252941176470588,42.55555555555556,2.601053911873509,84.55555555555556,4.581906264085585,177.90444444444444,2.4194901960784314,4.476470588235294,4.208455882352941,9.418470588235293,2,2
014589,5.0,7.95,13.25,39.75,1.0,3.0,1.0,3.0,7.95,5.0,13.25,39.75,7.95,1.6666666666666667,13.25,13.25,0,0
014591,1297.0,2.810710659898477,7.345888324873097,1447.14,4.0,138.0,1.427536231884058,49.25,2.6694556793321094,324.25,8.70693083600864,361.785,2.7471014492753625,9.398550724637682,7.216281055900622,10.486521739130437,2,2
014592,415.0,2.0446341463414632,3.478414634146341,570.4599999999999,3.0,132.0,1.2424242424242424,54.66666666666666,2.167497435897436,138.33333333333334,3.519769230769231,190.1533333333333,2.0226515151515154,3.143939393939394,3.466022727272727,4.321666666666666,2,2
014593,332.0,2.0631578947368423,4.065723684210527,617.99,3.0,127.0,1.1968503937007875,50.66666666666666,2.5784845673061474,110.66666666666669,5.213764259776985,205.99666666666667,2.1164566929133857,2.6141732283464565,4.295551181102362,4.866062992125984,2,2
014594,185.0,3.3492452830188677,7.166603773584904,379.8299999999999,2.0,48.0,1.1041666666666667,26.5,3.418900293255132,92.5,6.949948680351906,189.915,3.163680555555556,3.8541666666666665,7.089409722222221,7.913125,2,2
014595,978.0,2.9027450980392158,17.064705882352943,1740.6,6.0,94.0,1.0851063829787233,17.0,3.131179971988795,163.0,19.505524042950515,290.1,2.8855319148936167,10.404255319148936,17.238847517730495,18.517021276595734,1,1
014597,577.0,1.4760000000000002,16.05727272727273,883.1500000000001,2.0,45.0,1.2222222222222223,27.5,1.4323397435897438,288.5,34.42099358974359,441.575,1.430666666666667,12.822222222222225,18.756111111111117,19.625555555555557,3,3
014598,189.0,1.5216,4.4394,221.97,1.0,49.0,1.020408163265306,50.0,1.5216,189.0,4.4394,221.97,1.5189795918367346,3.857142857142857,4.479489795918368,4.53,2,2
014600,125.0,5.3628,15.7332,393.33,1.0,25.0,1.0,25.0,5.3628,125.0,15.733200000000002,393.33,5.3628,5.0,15.733200000000002,15.733200000000002,0,0
014601,168.0,1.4342857142857144,30.56571428571429,213.96000000000004,1.0,7.0,1.0,7.0,1.4342857142857142,168.0,30.56571428571429,213.96,1.4342857142857144,24.0,30.56571428571428,30.56571428571428,3,3
014603,400.0,1.65,330.0,660.0,1.0,2.0,1.0,2.0,1.65,400.0,330.0,660.0,1.65,200.0,330.0,330.0,3,3
014606,6224.0,2.8132407407407407,4.502462962962963,12156.65,93.0,819.0,3.2967032967032965,29.032258064516128,3.1959770371972462,66.9247311827957,6.084662462480176,130.71666666666664,3.106226724994582,7.599511599511599,4.832319504967234,14.843284493284491,1,1
014607,11766.0,2.1001162790697667,192.6686046511628,16569.5,14.0,38.0,2.263157894736842,6.142857142857143,2.6268697175840034,840.4285714285714,309.97158400329823,1183.5357142857142,2.1432894736842107,309.63157894736844,193.0447368421053,436.0394736842105,1,1
014608,437.0,4.225,89.2575,1785.15,4.0,8.0,2.5,5.0,4.239285714285714,109.25,113.38750000000002,446.2875,4.171875,54.625,78.83333333333334,223.14375,1,1
014609,7026.0,0.1225,150.39,601.5600000000001,4.0,2.0,2.0,1.0,0.1225,1756.5,150.39,150.39,0.1225,3513.0,150.39,300.78,3,3
014616,104.0,3.44,135.36,406.08,3.0,2.0,1.5,1.0,3.44,34.666666666666664,135.36,135.36,2.685,52.0,104.04,203.04,0,0
014618,264.0,4.274374999999999,34.59,553.44,3.0,10.0,1.6,5.333333333333333,4.657222222222223,88.0,34.205,184.48,4.473999999999999,26.4,35.334,55.344,0,0
014619,152.0,4.706,19.722,394.44,1.0,20.0,1.0,20.0,4.706,152.0,19.722,394.44,4.706,7.6,19.722,19.722,0,0
014620,214.0,3.422307692307692,15.876153846153848,412.78,2.0,26.0,1.0,13.0,3.182727272727272,107.0,15.91,206.39,3.4223076923076925,8.23076923076923,15.876153846153844,15.876153846153844,0,0
014621,993.0,3.016630434782609,19.43869565217392,1788.3600000000004,5.0,80.0,1.15,18.4,2.9774434221964645,198.6,20.06187916545929,357.672,3.048,12.4125,19.2173125,22.3545,1,1
014622,146.0,3.212380952380953,15.265714285714283,320.58,1.0,21.0,1.0,21.0,3.212380952380953,146.0,15.265714285714289,320.58000000000004,3.212380952380952,6.9523809523809526,15.265714285714283,15.265714285714283,0,0
014623,419.0,3.027611940298507,6.636194029850746,889.2499999999999,5.0,108.0,1.2407407407407407,26.8,3.524977965631929,83.8,8.898825018477458,177.85000000000002,3.0987037037037037,3.8796296296296298,7.111481481481483,8.233796296296298,2,2
014624,162.0,2.0707692307692307,17.373076923076926,225.85,2.0,13.0,1.0,6.5,1.4195833333333332,81.0,16.560416666666665,112.925,2.0707692307692303,12.461538461538462,17.373076923076926,17.373076923076926,3,3
014625,335.0,4.738490566037735,16.974150943396225,899.63,2.0,51.0,1.03921568627451,26.5,5.151439628482972,167.5,16.876524767801858,449.815,4.660588235294117,6.568627450980392,17.01529411764706,17.639803921568628,0,0
014626,1403.0,3.4078688524590164,22.87926229508197,2791.27,4.0,108.0,1.1296296296296295,30.5,3.552104756115532,350.75,22.725591911042343,697.8175,3.493981481481481,12.99074074074074,21.522345679012343,25.845092592592597,1,1
014628,272.0,4.545416666666666,27.99833333333333,671.9599999999999,2.0,22.0,1.0909090909090908,12.0,4.545416666666667,136.0,27.99833333333333,335.98,4.456363636363637,12.363636363636363,26.65727272727273,30.54363636363637,0,0
014629,380.0,3.738815789473685,6.309276315789473,959.01,2.0,133.0,1.1428571428571428,76.0,3.669208683473389,190.0,6.204443277310925,479.505,3.673383458646617,2.857142857142857,6.228045112781954,7.210601503759399,2,2
014631,622.0,2.3839024390243906,24.56048780487805,1006.98,3.0,38.0,1.0789473684210529,13.666666666666666,2.428386752136752,207.33333333333331,24.66930555555556,335.66,2.322763157894737,16.36842105263158,23.523157894736844,26.49947368421053,1,1
014632,96.0,2.54,14.32,114.56,1.0,8.0,1.0,8.0,2.54,96.0,14.32,114.56,2.54,12.0,14.32,14.32,0,0
014633,96.0,5.402500000000001,17.245000000000005,344.9000000000001,1.0,20.0,1.0,20.0,5.4025,96.0,17.245,344.90000000000003,5.402499999999999,4.8,17.244999999999997,17.244999999999997,0,0
014636,241.0,3.038214285714286,21.78035714285715,609.8500000000001,2.0,27.0,1.037037037037037,14.0,3.013541666666667,120.5,22.2834375,304.925,3.08962962962963,8.925925925925926,21.48703703703704,22.587037037037035,0,0
014638,166.0,4.159375,27.725,443.6,1.0,16.0,1.0,16.0,4.159375,166.0,27.725,443.6,4.159375000000001,10.375,27.725,27.725,0,0
014639,1431.0,4.691860465116279,17.35168604651163,2984.49,6.0,138.0,1.2463768115942029,28.666666666666668,4.961831158515347,238.5,18.168995412493317,497.415,4.453454106280193,10.369565217391305,17.030797101449274,21.626739130434785,1,1
014640,886.0,3.94122641509434,20.047924528301888,2125.08,6.0,87.0,1.2183908045977012,17.666666666666668,4.0302718253968255,147.66666666666666,21.43163029100529,354.18,3.5548275862068963,10.183908045977011,19.573045977011496,24.42620689655173,1,1
014641,90.0,1.2900000000000005,15.78,110.46,1.0,7.0,1.0,7.0,1.2900000000000005,90.0,15.78,110.46,1.2900000000000005,12.857142857142858,15.78,15.78,3,3
014642,76.0,3.005,48.06,96.12,1.0,2.0,1.0,2.0,3.005,76.0,48.06,96.12,3.005,38.0,48.06,48.06,0,0
014643,815.0,1.5867741935483872,22.38096774193548,693.81,2.0,30.0,1.0333333333333334,15.5,1.589375,407.5,22.42727083333333,346.905,1.5696666666666668,27.166666666666668,20.607000000000003,23.127,3,3
014644,258.0,4.341538461538462,31.95230769230769,830.76,2.0,26.0,1.0,13.0,3.9133333333333336,129.0,29.58708333333333,415.38,4.341538461538462,9.923076923076923,31.95230769230769,31.95230769230769,0,0
014645,381.0,3.6220000000000008,19.903,597.0899999999999,2.0,28.0,1.0714285714285714,15.0,3.572857142857143,190.5,21.8386507936508,298.545,3.7628571428571433,13.607142857142858,19.556785714285716,21.32464285714285,0,0
014647,95.0,2.3720000000000003,8.107333333333333,243.22,1.0,24.0,1.25,30.0,2.372,95.0,8.107333333333333,243.22,2.4075,3.9583333333333335,9.124375,10.134166666666664,2,2
014649,1018.0,2.5479899497487435,7.122060301507537,1417.29,4.0,148.0,1.3445945945945943,49.75,3.2075224130708007,254.5,8.874633195433598,354.3225,2.765202702702702,6.878378378378378,6.832894144144144,9.576283783783785,2,2
014651,344.0,2.896862745098039,6.417647058823529,654.5999999999999,2.0,95.0,1.0736842105263158,51.0,2.7648333333333333,172.0,6.306,327.3,2.904105263157894,3.621052631578948,6.099052631578947,6.890526315789474,2,2
014652,53.0,2.986206896551725,3.937241379310345,114.18,1.0,29.0,1.0,29.0,2.986206896551724,53.0,3.937241379310345,114.18,2.986206896551725,1.827586206896552,3.937241379310345,3.937241379310345,2,2
014653,950.0,3.3198312236286927,8.217510548523206,1947.55,7.0,154.0,1.5389610389610389,33.857142857142854,4.1934935048499415,135.71428571428572,10.364918772638417,278.2214285714286,3.3259740259740265,6.1688311688311686,8.280449134199134,12.646428571428572,1,1
014655,1089.0,2.686938775510204,39.43326530612245,1932.23,4.0,35.0,1.4,12.25,2.762900641025641,272.25,38.71253250915751,483.05750000000006,2.7528571428571427,31.114285714285717,40.84442857142858,55.20657142857144,1,1
014656,120.0,2.7685,3.638125,291.05,2.0,73.0,1.095890410958904,40.0,2.937579445571332,60.0,3.84343137254902,145.525,2.745616438356164,1.643835616438356,3.5801369863013703,3.9869863013698623,2,2
014657,466.0,2.733492063492064,6.7319047619047625,848.22,4.0,103.0,1.2233009708737863,31.5,2.5740953243467475,116.5,6.881893959930013,212.055,2.9272815533980583,4.524271844660194,6.562977346278317,8.235145631067962,2,2
014658,47.0,5.588275862068965,8.522413793103448,247.15,2.0,27.0,1.0740740740740742,14.5,5.629952380952382,23.5,8.53152380952381,123.575,5.561481481481484,1.7407407407407407,8.05,9.153703703703703,0,0
014659,1195.0,2.937509881422925,9.999723320158102,2529.93,9.0,147.0,1.7210884353741496,28.11111111111111,3.054955656048333,132.77777777777777,9.924353741035358,281.1033333333333,2.821768707482993,8.129251700680273,9.618951247165532,17.21040816326531,1,1
014660,228.0,2.3586666666666667,9.524666666666665,285.73999999999995,2.0,24.0,1.25,15.0,2.388616071428572,114.0,9.505044642857143,142.87,2.322916666666667,9.5,8.004166666666666,11.905833333333334,2,2
014661,35.0,3.95,26.9875,107.95,1.0,4.0,1.0,4.0,3.95,35.0,26.9875,107.95,3.95,8.75,26.9875,26.9875,0,0
014662,602.0,2.380238095238095,4.59029761904762,771.1700000000001,4.0,143.0,1.1748251748251748,42.0,2.786930974377433,150.5,5.139888634485149,192.7925,2.478041958041957,4.20979020979021,4.859650349650349,5.392797202797202,2,2
014664,466.0,1.982727272727273,6.443333333333334,637.8900000000001,2.0,78.0,1.2692307692307692,49.5,2.0816666666666666,233.0,6.717727272727273,318.945,1.9670512820512815,5.974358974358975,5.99826923076923,8.178076923076924,2,2
014665,740.0,4.328333333333333,20.396666666666665,1835.7,5.0,63.0,1.4285714285714286,18.0,4.017635128205129,148.0,32.01995853479853,367.14,4.2030158730158735,11.746031746031743,19.69492063492064,29.138095238095243,1,1
014666,161.0,1.8571428571428568,13.946428571428571,195.25,1.0,14.0,1.0,14.0,1.857142857142857,161.0,13.946428571428571,195.25,1.8571428571428577,11.5,13.946428571428571,13.946428571428571,3,3
014667,5385.0,3.113298429319372,16.127748691099477,9241.2,25.0,354.0,1.61864406779661,22.92,3.119830268135365,215.4,17.825998989730955,369.648,3.238226224105462,15.21186440677966,14.61083709981168,26.105084745762717,1,1
014669,775.0,2.706,7.470529411764708,1269.9900000000002,3.0,158.0,1.0759493670886076,56.66666666666666,2.7218139329806,258.3333333333333,7.483919312169312,423.33,2.742974683544304,4.905063291139241,7.708354430379746,8.037911392405062,2,2
014670,337.0,1.6325,3.117651515151515,411.53,2.0,107.0,1.233644859813084,66.0,1.6432431749241658,168.5,2.8961046511627906,205.765,1.6681308411214957,3.149532710280374,3.320803738317757,3.846074766355141,2,2
014672,454.0,2.921639344262294,12.55,765.55,2.0,58.0,1.0517241379310345,30.5,2.8829248366013074,227.0,13.089183006535947,382.775,3.0236206896551723,7.827586206896552,12.428448275862069,13.199137931034482,2,2
014673,1004.0,2.3950000000000005,23.464864864864865,1736.4,5.0,39.0,1.8974358974358971,14.8,2.416746031746032,200.8,23.8533,347.28000000000003,2.2178205128205133,25.743589743589745,21.28935897435897,44.52307692307693,1,1
014675,341.0,2.2300980392156866,5.928921568627452,604.7500000000001,1.0,93.0,1.096774193548387,102.0,2.230098039215686,341.0,5.928921568627451,604.75,2.2331182795698927,3.6666666666666665,6.080483870967741,6.502688172043008,2,2
014676,2500.0,1.7133333333333336,60.67238095238096,2548.24,6.0,29.0,1.4482758620689655,7.0,1.7656094276094276,416.6666666666667,71.01290235690236,424.70666666666665,1.982586206896552,86.20689655172414,61.35655172413794,87.87034482758621,1,1
014680,13476.0,2.4156976744186047,111.45003875968992,28754.11,16.0,73.0,3.5342465753424657,16.125,2.430578035681357,842.25,115.80777014823694,1797.131875,2.425283698037122,184.6027397260274,93.87810072347744,393.8919178082192,1,1
014681,76.0,7.207142857142857,71.27857142857142,498.95,3.0,6.0,1.1666666666666667,2.333333333333333,5.363333333333333,25.33333333333333,61.26333333333333,166.31666666666666,7.783333333333334,12.666666666666666,74.40833333333333,83.15833333333333,0,0
014682,80.0,0.65,26.0,52.0,2.0,1.0,2.0,1.0,0.65,40.0,26.0,26.0,0.65,80.0,26.0,52.0,3,3
014684,853.0,1.6946555819477434,2.9365320665083128,1236.2799999999995,5.0,231.0,1.8225108225108224,84.2,1.757353820011209,170.6,3.1476622998840496,247.25599999999997,1.9215007215007212,3.6926406926406927,3.158766233766233,5.351861471861472,2,2
014687,470.0,2.2700000000000005,41.892,628.38,1.0,15.0,1.0,15.0,2.27,470.0,41.892,628.38,2.2700000000000005,31.33333333333333,41.892,41.892,3,3
014688,3621.0,2.131039755351682,17.219785932721717,5630.870000000001,21.0,148.0,2.20945945945946,15.571428571428571,2.0765651186286056,172.42857142857142,24.497518216792088,268.13666666666666,2.368436293436294,24.466216216216218,12.560424790862289,38.04641891891892,1,1
014689,76.0,2.180769230769231,8.676923076923078,112.8,1.0,13.0,1.0,13.0,2.180769230769231,76.0,8.676923076923078,112.8,2.1807692307692306,5.846153846153846,8.676923076923078,8.676923076923078,2,2
014690,170.0,2.8594,7.434,371.7,2.0,40.0,1.25,25.0,2.8217159277504105,85.0,7.426617405582923,185.85,2.6345,4.25,6.671541666666667,9.2925,2,2
